1.498574610411353980e+00
1.232528346521361701e-01
-1.237906787742145021e+00
4.192348333093459112e-01
6.611584629931156927e-03
-7.306654749520996583e-01
2.257087272100794795e-01
-1.047672518104521000e+00
1.276308291193434474e+00
1.081025148760475174e+00
1.422898390964878690e+00
2.815540620630362589e+00
